514.9
519
533.4
532.8
525.8
538.8
542.6
545.2
547
546.1
546.5
556
563
542.9
550.6
557
553.6
556.4
556.9
558
561.4
557.1
558.5
562
568.9
569.8
572.5
567.1
571.2
569.8
548.4
558.3
561.2
550.2
545.2
534.8
545.9
538.2
545.2
551.8
552.3
551.9
553.8
552.9
550.9
558.4
554.6
560.8
562.9
568.8
565.8
567.1
556.9
551.1
542.8
545.6
539.9
544.4
543.8
550.9
551.4
553.8
554
555.3
553.3
552.9
550.1
549.3
560.2
559.9
566.4
562.4
573.4
586.7
581.5
585
586.9
584.2
587.8
596.1
587.8
592.6
602.6
596.6
594.5
598.1
559.5
605.5
617.3
622
636
613.4
632.5
630.8
622.7
631.1
637.1
634.4
651.6
659.3
